Website,Category,AVG minutes
ultimatesuccesspuzzle.com,Games,5.866666666666667
farmville3.com,Games,1.0166666666666666
unscramble.me,Games,1.4166666666666667
culturequizz.com,Games,9.283333333333333
nonograms.org,Games,10.85
heywise.com,Games,3.283333333333333
roll20.net,Games,7.116666666666666
secondlife.com,Games,9.483333333333333
igg.com,Games,1.8333333333333335
lanzoup.com,Games,1.65
deeplol.gg,Games,6.4
5e.tools,Games,10.216666666666667
fantasynamegenerators.com,Games,2.2333333333333334
dnd.su,Games,9.666666666666666
heroforge.com,Games,2.7333333333333334
aonprd.com,Games,8.516666666666667
imgchest.com,Games,4.533333333333333
nxbrew.net,Games,2.8666666666666667
f-list.net,Games,12.75
rusticotvhd.com,Games,4.466666666666667
giantitp.com,Games,2.1666666666666665
poppyplaytime.com,Games,1.8
aidedd.org,Games,4.633333333333333
probuildstats.com,Games,2.2
gam.onl,Games,5.783333333333333
drivethrurpg.com,Games,3.1666666666666665
worldanvil.com,Games,3.033333333333333
swudb.com,Games,7.1
rpgbot.net,Games,5.9
owlbear.rodeo,Games,5.383333333333334
eveonline.com,Games,3.0
fallenlondon.com,Games,4.766666666666667
inkarnate.com,Games,4.966666666666667
uniteapi.dev,Games,4.75
marketplace.dndbeyond.com,Games,2.4333333333333336
sabbat.su,Games,0.7333333333333333
7fz7efcr.click,Games,1.65
anichin.fun,Games,9.6
enworld.org,Games,2.7
acgyyg.ru,Games,4.3
tribalwars.net,Games,9.833333333333334
wfwf367.com,Games,9.15
123912.com,Games,1.2333333333333334
gmbinder.com,Games,1.5666666666666667
forge-vtt.com,Games,5.45
vaycasino279.com,Games,6.65
rpg.net,Games,4.0
beacon.tv,Games,3.033333333333333
twitch.tv,Games,8.7
roblox.com,Games,10.266666666666667
asuracomic.net,Games,12.6
steampowered.com,Games,2.716666666666667
steamcommunity.com,Games,3.783333333333333
poki.com,Games,9.05
ign.com,Games,1.7666666666666666
game8.jp,Games,4.633333333333333
gamewith.jp,Games,4.733333333333333
gamer.com.tw,Games,6.083333333333333
epicgames.com,Games,3.0166666666666666
crazygames.com,Games,8.266666666666667
gamerant.com,Games,0.85
nexusmods.com,Games,10.7
ea.com,Games,3.033333333333333
jeuxvideo.com,Games,5.266666666666667
kahoot.it,Games,9.116666666666667
hltv.org,Games,6.266666666666667
op.gg,Games,6.5
sooplive.co.kr,Games,14.7
gamespot.com,Games,3.033333333333333
inven.co.kr,Games,11.483333333333333
3dmgame.com,Games,3.066666666666667
ruliweb.com,Games,16.966666666666665
nintendo.com,Games,3.6
otnolatrnup.com,Games,2.5666666666666664
g123.jp,Games,1.4833333333333334
arca.live,Games,10.233333333333333
itch.io,Games,3.9333333333333336
gutefrage.net,Games,1.8833333333333333
futbin.com,Games,7.133333333333334
nexon.com,Games,5.383333333333334
spicychat.ai,Games,13.333333333333334
mediago.io,Games,0.9666666666666667
gamesradar.com,Games,0.95
gamersky.com,Games,4.283333333333333
faceit.com,Games,8.783333333333333
liquipedia.net,Games,3.15
pathofexile.com,Games,15.15
fanbox.cc,Games,2.533333333333333
supercell.com,Games,1.5
vtubermatomerevival.com,Games,9.2
kamigame.jp,Games,4.65
riotgames.com,Games,2.3
aternos.org,Games,7.116666666666666
pcgamer.com,Games,1.0166666666666666
hoyolab.com,Games,3.15
curseforge.com,Games,6.55
blocksite.co,Health & Food,1.5666666666666667
nofap.com,Health & Food,2.9833333333333334
kipu-11004.s3.amazonaws.com,Health & Food,3.55
notdrink.ru,Health & Food,35.266666666666666
0x3.com,Health & Food,2.8333333333333335
americanaddictioncenters.org,Health & Food,0.8
dea.gov,Health & Food,0.8
advmd.co,Health & Food,0.5333333333333333
aa.org,Health & Food,1.45
rehabfamily.com,Health & Food,0.45
joyous.team,Health & Food,3.5833333333333335
localplan.co,Health & Food,1.2833333333333332
grower.ch,Health & Food,9.0
addictioncenter.com,Health & Food,0.5833333333333334
therecoveryvillage.com,Health & Food,0.7166666666666667
jftna.org,Health & Food,1.6833333333333333
behavioralhealth-centers.com,Health & Food,1.7
psychonautwiki.org,Health & Food,3.55
hapvidandi.com.br,Health & Food,1.3333333333333333
laakeinfo.fi,Health & Food,0.8666666666666667
adf.org.au,Health & Food,0.55
cerebellumacademy.com,Health & Food,7.383333333333334
saa-recovery.org,Health & Food,2.183333333333333
liki.uz,Health & Food,0.6166666666666667
samsa.org.in,Health & Food,1.4833333333333334
zinniahealth.com,Health & Food,0.6333333333333333
internetaddictsanonymous.org,Health & Food,4.5
employersolutions.com,Health & Food,5.383333333333334
jomo.so,Health & Food,6.966666666666667
ggplus.pro,Health & Food,54.35
hazeldenbettyford.org,Health & Food,0.6666666666666666
jellinek.nl,Health & Food,0.8
calmark.io,Health & Food,2.85
verimed.ru,Health & Food,0.5
iherb.com,Health & Food,3.966666666666667
ga.de,Health & Food,2.1333333333333333
mercola.com,Health & Food,2.0
news.hidoc.co.kr,Health & Food,0.4666666666666667
massagebook.com,Health & Food,5.3
liebscher-bracht.com,Health & Food,2.033333333333333
functionhealth.com,Health & Food,5.216666666666667
bananam.co.kr,Health & Food,1.3333333333333333
zanducare.com,Health & Food,0.75
aklamator.com,Health & Food,4.15
moneple.com,Health & Food,0.6333333333333333
naturheilkompass.de,Health & Food,0.5333333333333333
benu.rs,Health & Food,1.8166666666666667
himalayawellness.in,Health & Food,1.0833333333333333
younity.com,Health & Food,2.966666666666667
punarjanayurveda.com,Health & Food,1.9
apotekajankovic.rs,Health & Food,11.5
childrenshealthdefense.org,Health & Food,1.6166666666666667
annatsu.at,Health & Food,2.95
dijeta.in.rs,Health & Food,0.5333333333333333
drjoedispenza.com,Health & Food,3.2666666666666666
resalib.fr,Health & Food,1.55
clinicsense.com,Health & Food,4.166666666666667
mercolamarket.com,Health & Food,1.2
chirotouch.com,Health & Food,19.4
narayana-verlag.de,Health & Food,3.783333333333333
biogena.com,Health & Food,2.0166666666666666
ksamata.ru,Health & Food,5.966666666666667
vitakruid.nl,Health & Food,2.183333333333333
simplero.com,Health & Food,3.1333333333333333
drhomeo.com,Health & Food,1.55
love.janeapp.com,Health & Food,0.016666666666666666
sante-nutrition.org,Health & Food,1.8
meditree.kr,Health & Food,4.333333333333333
meinmed.at,Health & Food,0.9333333333333333
optimantra.com,Health & Food,12.983333333333333
decouvertes-sante.com,Health & Food,1.0166666666666666
korenovsk-rc.ru,Health & Food,0.1
tkp.at,Health & Food,1.2666666666666666
shop.benu.rs,Health & Food,0.016666666666666666
midwesterndoctor.com,Health & Food,3.2666666666666666
cureveda.com,Health & Food,1.1166666666666667
eusemfronteiras.com.br,Health & Food,0.45
inspirerendleven.nl,Health & Food,1.6
therapia.gr,Health & Food,1.3333333333333333
mevosaude.com.br,Health & Food,0.5833333333333334
veevavault.com,Health & Food,14.35
cytamins.ru,Health & Food,1.1666666666666667
farmazon.com.tr,Health & Food,12.166666666666666
drmax.pl,Health & Food,0.9333333333333333
9meters.com,Health & Food,0.85
pfizerforall.com,Health & Food,1.1166666666666667
rohto.com,Health & Food,1.2
pfizer.com,Health & Food,2.4333333333333336
kenei-pharm.com,Health & Food,0.4166666666666667
alinamin-kenko.jp,Health & Food,0.5833333333333334
roche.com,Health & Food,3.183333333333333
mt-pharma.co.jp,Health & Food,0.6333333333333333
abbvie.com,Health & Food,3.9
iqvia.com,Health & Food,4.666666666666667
webdiet.com.br,Health & Food,20.083333333333332
prevnar20.com,Health & Food,0.95
zutool.jp,Health & Food,1.6
novartis.com,Health & Food,1.7666666666666666
bayer.com,Health & Food,1.55
kamimutsukawa.com,Health & Food,0.5666666666666667
imedidata.com,Health & Food,12.0
otelixio.com,Health & Food,0.06666666666666667
merck.com,Health & Food,5.05
ratiopharm.de,Health & Food,0.5833333333333334
sberhealth.ru,Health & Food,2.8
fiercebiotech.com,Health & Food,1.35
astrazeneca.com,Health & Food,2.4833333333333334
redcare-apotheke.ch,Health & Food,3.6166666666666667
endpts.com,Health & Food,2.4
news.popyard.space,Health & Food,10.716666666666667
fit.clinic,Health & Food,0.4166666666666667
takeda.com,Health & Food,1.3833333333333333
careers.lilly.com,Health & Food,3.283333333333333
eurofarma.com.br,Health & Food,1.05
symbion.com.au,Health & Food,9.066666666666666
center-dental-clinic.com,Health & Food,2.0
amgen.com,Health & Food,1.5666666666666667
prescriberpoint.com,Health & Food,1.1333333333333333
babycenter.com,Health & Food,1.5833333333333335
babyblog.ru,Health & Food,4.2
parenting.pl,Health & Food,0.8
parents.com,Health & Food,1.05
kidshealth.org,Health & Food,1.0
baby.ru,Health & Food,4.566666666666666
u-mama.ru,Health & Food,7.166666666666667
sibmama.ru,Health & Food,2.5
guiainfantil.com,Health & Food,2.033333333333333
7ya.ru,Health & Food,5.533333333333333
stanfordchildrens.org,Health & Food,2.4
littleone.ru,Health & Food,9.983333333333333
mom.life,Health & Food,1.6666666666666665
party.pl,Health & Food,0.8833333333333333
happiestbaby.com,Health & Food,1.6166666666666667
huckleberrycare.com,Health & Food,1.35
raisingchildren.net.au,Health & Food,1.0166666666666666
gdemoideti.ru,Health & Food,1.1166666666666667
childmind.org,Health & Food,1.0666666666666667
perfactive.fr,Health & Food,4.7
bebemamae.com,Health & Food,0.9166666666666666
attractivenesstest.com,Health & Food,5.55
madeformums.com,Health & Food,1.0166666666666666
babyhome.com.tw,Health & Food,2.0833333333333335
healthify.nz,Health & Food,1.4333333333333333
parents.ru,Health & Food,1.2166666666666668
serpadres.es,Health & Food,1.2
kinderaerzte-im-netz.de,Health & Food,0.8333333333333334
dodot.es,Health & Food,0.6
medela.com,Health & Food,1.1333333333333333
clinics-app.com,Health & Food,1.2666666666666666
huggies.ru,Health & Food,0.7
ilkadimlarim.com,Health & Food,0.6833333333333333
pinmed.co,Health & Food,0.9
materinstvo.ru,Health & Food,3.6833333333333336
mamotoja.pl,Health & Food,1.2
kindergesundheit-info.de,Health & Food,0.8166666666666667
mjakmama24.pl,Health & Food,0.8333333333333334
wosp.org.pl,Health & Food,1.4333333333333333
kimbino.hu,Health & Food,4.5
bebesymas.com,Health & Food,1.3166666666666667
cps.ca,Health & Food,1.0666666666666667
sickkids.ca,Health & Food,2.8666666666666667
intelite.com.br,Health & Food,71.88333333333334
childcare.co.uk,Health & Food,3.9
kita.de,Health & Food,1.2333333333333334
llli.org,Health & Food,1.0166666666666666
mamanoko.jp,Health & Food,1.5
todopapas.com,Health & Food,1.4833333333333334
invisalign.com,Health & Food,6.683333333333334
intakeq.com,Health & Food,7.216666666666667
haisha-yoyaku.jp,Health & Food,4.216666666666667
medicaldoc.jp,Health & Food,1.8166666666666667
denticon.com,Health & Food,34.25
aligntech.com,Health & Food,14.616666666666667
simplesdental.com,Health & Food,42.666666666666664
visitqatar.com,Health & Food,1.1666666666666667
modento.io,Health & Food,5.066666666666666
stransa.co.jp,Health & Food,7.45
dentrixascend.com,Health & Food,27.116666666666667
dentalxchange.com,Health & Food,7.15
poponveneers.com,Health & Food,5.116666666666666
dentally.co,Health & Food,70.33333333333333
aspendental.com,Health & Food,2.45
solutionreach.com,Health & Food,6.55
vynetrellis.com,Health & Food,6.45
simples-saude.com,Health & Food,0.016666666666666666
myitero.com,Health & Food,8.4
ada.org,Health & Food,2.0166666666666666
operadds.com,Health & Food,4.466666666666667
rectanglehealth.com,Health & Food,7.266666666666667
chatmix.com.br,Health & Food,89.78333333333333
dentalhub.com,Health & Food,9.483333333333333
myoryx.com,Health & Food,16.566666666666666
curvehero.com,Health & Food,57.35
etabletka.sk,Health & Food,2.6
fnanen.com,Health & Food,1.6333333333333333
codental.com.br,Health & Food,22.1
sensodyne.com,Health & Food,0.6166666666666667
24stoma.ru,Health & Food,0.75
getweave.com,Health & Food,3.4833333333333334
judenedds.com,Health & Food,3.1666666666666665
clearchoice.com,Health & Food,1.15
oralb.com,Health & Food,1.3833333333333333
americareadysupply.com,Health & Food,2.1
invisalign.com.br,Health & Food,1.2166666666666668
3shape.com,Health & Food,7.083333333333333
patientconnect365.com,Health & Food,1.9166666666666665
enguard.com,Health & Food,10.95
dentalkart.com,Health & Food,1.2833333333333332
vevidental.com,Health & Food,11.266666666666667
litalico.jp,Health & Food,1.3833333333333333
thementornetwork.com,Health & Food,3.0833333333333335
benefitsandwork.co.uk,Health & Food,2.066666666666667
autism.org.uk,Health & Food,1.6333333333333333
cnsa.fr,Health & Food,3.45
vdk.de,Health & Food,2.25
set-works.com,Health & Food,7.983333333333333
goodwill.org,Health & Food,1.0333333333333334
statres.com,Health & Food,13.9
oref.org.il,Health & Food,0.38333333333333336
monparcourshandicap.gouv.fr,Health & Food,1.7166666666666668
dcig-forum.de,Health & Food,2.75
care-wing.jp,Health & Food,22.966666666666665
sevitahealth.com,Health & Food,2.55
guardner.jp,Health & Food,0.6666666666666666
handicap.fr,Health & Food,0.9666666666666667
shohgaisha.com,Health & Food,1.15
enableme.de,Health & Food,1.7
disabili.com,Health & Food,1.1333333333333333
seikatsuhogo.biz,Health & Food,1.8166666666666667
rakuraku.or.jp,Health & Food,3.066666666666667
granfarma.it,Health & Food,2.5166666666666666
pflegecampus.de,Health & Food,31.416666666666668
ashdodonline.co.il,Health & Food,1.15
sovd-sh.de,Health & Food,1.6166666666666667
niepelnosprawni.pl,Health & Food,1.0666666666666667
mobilityworks.com,Health & Food,2.1
dredf.org,Health & Food,1.1666666666666667
abilitynet.org.uk,Health & Food,0.6
hdsunflower.com,Health & Food,1.6166666666666667
mymodivcare.com,Health & Food,1.9
lebenshilfe.de,Health & Food,1.0166666666666666
doorinworld.ru,Health & Food,1.6
disabilityscoop.com,Health & Food,1.15
rh-dt.de,Health & Food,3.3166666666666664
korian.it,Health & Food,1.4666666666666668
elo-forum.org,Health & Food,2.7
shuro-shien.or.jp,Health & Food,1.35
invalidnost.com,Health & Food,1.15
rehakids.de,Health & Food,2.1166666666666667
handylex.org,Health & Food,1.3666666666666667
bloghoptoys.fr,Health & Food,0.6666666666666666
eyleahd.com,Health & Food,0.2
reliaslearning.com,Health & Food,14.016666666666667
fox13seattle.com,Health & Food,1.8166666666666667
clearcareonline.com,Health & Food,20.583333333333332
tyojyu.or.jp,Health & Food,1.1833333333333333
aplaceformom.com,Health & Food,1.9333333333333333
matrixcare.com,Health & Food,25.466666666666665
agingcare.com,Health & Food,1.45
checkanswers.co,Health & Food,0.7666666666666667
alayacare.com,Health & Food,4.716666666666667
mindfuladvantage.com,Health & Food,2.3
ncoa.org,Health & Food,0.7833333333333333
seniorliving.org,Health & Food,1.35
monetise.com,Health & Food,2.05
axxessweb.com,Health & Food,6.816666666666666
wellsky.com,Health & Food,23.6
capretraite.fr,Health & Food,1.7
onlinefabricstore.com,Health & Food,1.9166666666666665
reversephone.com,Health & Food,3.3666666666666667
axiscare.com,Health & Food,18.566666666666666
truelinkfinancial.com,Health & Food,1.4333333333333333
modivcare.com,Health & Food,4.366666666666666
jabraenhance.com,Health & Food,6.733333333333333
pour-les-personnes-agees.gouv.fr,Health & Food,3.3333333333333335
sante-ra.fr,Health & Food,6.116666666666666
ryokorouter.com,Health & Food,1.55
brightstarcare.com,Health & Food,17.383333333333333
caring.com,Health & Food,1.9166666666666665
lifelinesupport.org,Health & Food,1.9666666666666668
hublo.com,Health & Food,3.4333333333333336
action-sociale.org,Health & Food,2.3666666666666667
freedomcare.com,Health & Food,1.2666666666666666
sanitaire-social.com,Health & Food,1.4333333333333333
aloraplus.com,Health & Food,22.4
residentapps.com,Health & Food,2.8
ultrahhc.com,Health & Food,26.583333333333332
flmedicaidmanagedcare.com,Health & Food,4.75
theseniorlist.com,Health & Food,1.45
tels.net,Health & Food,7.066666666666666
homeinstead.com,Health & Food,1.8
sunriseseniorliving.com,Health & Food,1.35
seniorly.com,Health & Food,2.6333333333333333
gogograndparent.com,Health & Food,10.783333333333333
networkofcare.org,Health & Food,1.3
aarpfoundation.org,Health & Food,2.0
brookdale.com,Health & Food,1.7666666666666666
healthline.com,Health & Food,1.9666666666666668
walgreens.com,Health & Food,3.65
1mg.com,Health & Food,2.5
medicalnewstoday.com,Health & Food,1.3
nhs.uk,Health & Food,1.7
aarp.org,Health & Food,8.116666666666667
doctolib.fr,Health & Food,5.433333333333334
nhathuoclongchau.com.vn,Health & Food,3.6333333333333333
alodokter.com,Health & Food,1.6166666666666667
athenahealth.com,Health & Food,5.15
altibbi.com,Health & Food,1.2333333333333334
tuasaude.com,Health & Food,1.4666666666666668
cdc.gov,Health & Food,2.0833333333333335
medlineplus.gov,Health & Food,0.9166666666666666
prodoctorov.ru,Health & Food,3.1666666666666665
janeapp.com,Health & Food,9.633333333333333
abczdrowie.pl,Health & Food,0.9666666666666667
webteb.com,Health & Food,1.0333333333333334
doctoralia.com.br,Health & Food,3.3
halodoc.com,Health & Food,1.6833333333333333
sprosivracha.com,Health & Food,1.2833333333333332
vinmec.com,Health & Food,1.8333333333333335
memorial.com.tr,Health & Food,1.4833333333333334
imss.gob.mx,Health & Food,6.983333333333333
medonet.pl,Health & Food,0.6833333333333333
health.mail.ru,Health & Food,2.2666666666666666
uworld.com,Health & Food,8.4
suckhoedoisong.vn,Health & Food,0.3333333333333333
chemistwarehouse.com.au,Health & Food,3.45
shop-apotheke.com,Health & Food,3.2
questdiagnostics.com,Health & Food,5.666666666666667
rxinform.org,Health & Food,1.6666666666666665
who.int,Health & Food,2.4
labcorp.com,Health & Food,4.416666666666667
practo.com,Health & Food,2.3666666666666667
hesaplama.net,Health & Food,1.9833333333333334
doctolib.de,Health & Food,3.9
memed.com.br,Health & Food,1.2833333333333332
gemotest.ru,Health & Food,1.7666666666666666
doctoralia.com.mx,Health & Food,2.6166666666666667
gsuplementos.com.br,Health & Food,2.9
healthgrades.com,Health & Food,1.9833333333333334
uptodate.com,Health & Food,5.166666666666667
webmd.com,Health & Food,1.2833333333333332
verywellhealth.com,Health & Food,1.1666666666666667
health.clevelandclinic.org,Health & Food,0.7666666666666667
mobcup.com.co,Health & Food,1.9
healthdirect.gov.au,Health & Food,0.9666666666666667
sleepfoundation.org,Health & Food,0.7833333333333333
